id,title,year,vote_count,vote_average,popularity,genres,w_ratings
11482,The Tenant,1976,181.0,7.7,6.583984,"['Horror', 'Thriller', 'Fantasy']",6.548045331334434
1927,Hulk,2003,1571.0,5.3,15.422638,"['Drama', 'Action', 'Science Fiction']",5.294906677056638
10327,"Legally Blonde 2: Red, White & Blonde",2003,386.0,5.2,7.288046,['Comedy'],5.213156516456121
14411,Sinbad: Legend of the Seven Seas,2003,386.0,6.6,8.388773,"['Family', 'Animation', 'Adventure']",6.202900106199711
296,Terminator 3: Rise of the Machines,2003,2177.0,5.9,20.818907,"['Action', 'Thriller', 'Science Fiction']",5.855149104828858
22,Pirates of the Caribbean: The Curse of the Black Pearl,2003,7191.0,7.5,47.326665,"['Adventure', 'Fantasy', 'Action']",7.450915992107882
8698,The League of Extraordinary Gentlemen,2003,1181.0,5.7,10.488765,"['Fantasy', 'Action', 'Thriller', 'Science Fiction']",5.645699819526504
8961,Bad Boys II,2003,1588.0,6.3,8.191436,"['Adventure', 'Action', 'Comedy', 'Thriller', 'Crime']",6.203423030883891
9486,Johnny English,2003,875.0,6.0,8.739991,"['Adventure', 'Action', 'Comedy']",5.883269041531441
1996,Lara Croft Tomb Raider: The Cradle of Life,2003,1443.0,5.5,13.076349,"['Action', 'Adventure', 'Fantasy', 'Thriller']",5.474537403608885
4464,Seabiscuit,2003,219.0,6.8,7.851669,"['Drama', 'History']",6.143491973575308
12279,Spy Kids 3-D: Game Over,2003,525.0,4.7,8.025145,"['Action', 'Adventure', 'Comedy', 'Family', 'Science Fiction']",4.827275121146046
8273,American Wedding,2003,1158.0,6.0,14.397139,"['Comedy', 'Romance']",5.908333427909743
10330,Freaky Friday,2003,919.0,6.0,7.867999,['Comedy'],5.888029154759074
9257,S.W.A.T.,2003,780.0,5.8,13.334952,"['Action', 'Thriller', 'Crime']",5.705514317005363
6466,Freddy vs. Jason,2003,608.0,5.8,14.015739,['Horror'],5.684353460918023
2055,Open Range,2003,268.0,7.0,16.532577,['Western'],6.3438865840772
11770,Shaolin Soccer,2001,504.0,6.6,8.461631,"['Action', 'Comedy']",6.273469063230484
14926,Uptown Girls,2003,193.0,6.1,5.555088,['Comedy'],5.712417728002951
10923,Agent Cody Banks,2003,289.0,5.0,10.445141,['Action'],5.087268280590294
18148,Tokyo Story,1953,190.0,8.2,10.009423,['Drama'],6.849095594242976
636,THX 1138,1971,265.0,6.4,8.152085,"['Drama', 'Mystery', 'Science Fiction']",5.965137548200098
9362,Tremors,1990,882.0,6.6,15.750026,"['Action', 'Horror']",6.391922704400231
936,The Pink Panther,1963,246.0,6.9,7.851263,"['Comedy', 'Crime']",6.24774250735232
10999,Commando,1985,753.0,6.4,10.193652,"['Action', 'Adventure', 'Thriller']",6.197572243138053
3782,Ikiru,1952,208.0,8.1,7.843562,['Drama'],6.858650701046308
10610,The Medallion,2003,286.0,5.3,9.885859,"['Thriller', 'Fantasy', 'Action', 'Comedy']",5.280231968576326
2830,My Boss's Daughter,2003,189.0,4.4,13.49615,"['Comedy', 'Romance']",4.787345151819604
11351,Jeepers Creepers 2,2003,304.0,5.5,14.786032,"['Horror', 'Thriller']",5.412033314622935
11547,Cabin Fever,2003,332.0,5.5,6.466688,['Horror'],5.417039548750084
7270,Matchstick Men,2003,515.0,6.9,5.539265,"['Comedy', 'Drama', 'Crime', 'Thriller']",6.507679197014877
1428,Once Upon a Time in Mexico,2003,605.0,6.2,8.843365,['Action'],6.000239814359532
153,Lost in Translation,2003,1943.0,7.3,11.609441,['Drama'],7.143644059907295
8408,Day of the Dead,1985,276.0,6.9,8.801822,"['Horror', 'Science Fiction']",6.292622610057435
13156,Secondhand Lions,2003,264.0,6.9,8.636608,"['Comedy', 'Drama', 'Family']",6.275432683926985
277,Underworld,2003,2556.0,6.6,20.624333,"['Fantasy', 'Action', 'Thriller']",6.5201706399061266
9707,Bubba Ho-tep,2002,192.0,6.7,5.574383,"['Comedy', 'Horror', 'Thriller', 'Mystery', 'Fantasy']",6.0385893692756865
7288,Duplex,2003,500.0,5.9,12.160363,"['Action', 'Comedy', 'Thriller']",5.741187057553094
10159,The Rundown,2003,523.0,6.4,8.304835,"['Adventure', 'Action', 'Comedy', 'Thriller']",6.129404770109871
10934,Under the Tuscan Sun,2003,178.0,6.4,8.508008,['Romance'],5.853205496997165
9662,The Triplets of Belleville,2003,233.0,7.3,8.35586,"['Adventure', 'Animation', 'Comedy', 'Drama']",6.4633166869848395
837,Videodrome,1983,464.0,7.1,7.945039,"['Horror', 'Mystery', 'Science Fiction']",6.624332464719618
821,Judgment at Nuremberg,1961,161.0,7.6,9.697105,"['Drama', 'History']",6.426116691542186
891,All the President's Men,1976,424.0,7.6,12.421754,"['Drama', 'History', 'Mystery', 'Thriller']",6.954766195179866
11806,Beethoven,1992,425.0,5.6,9.322717,"['Comedy', 'Family']",5.502877705957336
10438,Beethoven's 2nd,1993,175.0,5.0,5.886769,"['Family', 'Comedy']",5.116965546224005
650,Boyz n the Hood,1991,377.0,7.4,6.866506,"['Crime', 'Drama']",6.757883534422797
9874,Cobra,1986,402.0,5.6,6.892829,"['Action', 'Crime', 'Thriller']",5.4989029501513205
4543,The Meaning of Life,1983,506.0,7.2,11.085432,['Comedy'],6.730305492470032
11046,Where Eagles Dare,1968,233.0,7.4,12.088407,"['Adventure', 'Drama', 'Action', 'History', 'War']",6.5226042187914555
7442,Sleeping with the Enemy,1991,228.0,6.1,8.560694,"['Drama', 'Crime', 'Thriller']",5.7473800463532
25237,Come and See,1985,174.0,8.1,12.643242,"['Drama', 'History', 'War']",6.732285802350424
9871,Ginger Snaps,2000,211.0,6.6,5.603312,"['Drama', 'Horror']",6.015588835539196
2116,Out of Time,2003,305.0,6.1,10.738888,"['Thriller', 'Crime', 'Drama']",5.805770877387187
1584,School of Rock,2003,1454.0,6.8,17.95142,"['Comedy', 'Music']",6.645838573720597
2056,The Station Agent,2003,213.0,7.4,5.85469,"['Drama', 'Comedy']",6.475558868592606
322,Mystic River,2003,1473.0,7.6,12.602438,"['Thriller', 'Crime', 'Drama', 'Mystery']",7.36924890262403
11775,Intolerable Cruelty,2003,400.0,5.8,13.469862,"['Crime', 'Comedy', 'Romance']",5.641399032116146
24,Kill Bill: Vol. 1,2003,5091.0,7.7,25.261865,"['Action', 'Crime']",7.625192050654169
11329,Runaway Jury,2003,354.0,6.9,8.810961,"['Drama', 'Thriller']",6.384792719815256
9373,The Texas Chainsaw Massacre,2003,670.0,6.1,7.810068,['Horror'],5.935160792753062
4256,Scary Movie 3,2003,948.0,5.8,11.142209,['Comedy'],5.719840666051481
10009,Brother Bear,2003,1410.0,6.9,12.300905,"['Adventure', 'Animation', 'Family']",6.731327043302575
1807,Elephant,2003,410.0,7.0,6.447312,"['Drama', 'Crime']",6.507339399973757
10536,The Italian Job,1969,202.0,7.1,9.371815,"['Action', 'Crime', 'Comedy', 'Thriller']",6.280064801063651
605,The Matrix Revolutions,2003,3155.0,6.4,15.368205,"['Adventure', 'Action', 'Thriller', 'Science Fiction']",6.3442484036153965
10719,Elf,2003,1007.0,6.4,8.754132,"['Comedy', 'Family', 'Fantasy']",6.241631069395924
508,Love Actually,2003,1917.0,7.0,10.586815,"['Comedy', 'Romance', 'Drama']",6.864797042843063
11846,Father of the Bride,1991,355.0,6.2,5.490622,"['Comedy', 'Romance']",5.903268850456392
10715,Looney Tunes: Back in Action,2003,302.0,5.6,13.666488,"['Animation', 'Comedy', 'Family']",5.4770204718290945
8619,Master and Commander: The Far Side of the World,2003,808.0,6.9,8.693298,['Adventure'],6.626429192133308
12146,The Missing,2003,162.0,6.1,8.975439,"['Thriller', 'Western', 'Adventure']",5.675103906785844
10588,The Cat in the Hat,2003,380.0,4.9,13.706053,"['Comedy', 'Fantasy', 'Family']",5.002191588861189
4970,Gothika,2003,643.0,5.8,10.939066,"['Horror', 'Thriller']",5.6893940946264525
470,21 Grams,2003,943.0,7.2,6.372278,"['Drama', 'Crime', 'Thriller']",6.916394794184081
10147,Bad Santa,2003,666.0,6.4,10.930143,"['Drama', 'Comedy', 'Crime']",6.176251159788186
10756,The Haunted Mansion,2003,481.0,5.1,11.605735,"['Thriller', 'Fantasy', 'Comedy', 'Family', 'Mystery']",5.136167641162311
9562,Timeline,2003,324.0,5.4,6.982762,"['Action', 'Adventure', 'Science Fiction']",5.348726152861657
9556,Darkman,1990,304.0,6.2,8.899418,"['Action', 'Science Fiction', 'Crime']",5.870654004278107
10234,Funny Games,1997,385.0,7.3,9.314129,"['Drama', 'Horror', 'Thriller']",6.696666895385397
860,WarGames,1983,517.0,7.0,8.321647,"['Thriller', 'Science Fiction']",6.585204516964611
234,The Cabinet of Dr. Caligari,1920,279.0,7.7,7.191271,"['Drama', 'Horror', 'Thriller', 'Crime']",6.805201498826975
5143,Hannah and Her Sisters,1986,224.0,7.6,9.57874,"['Comedy', 'Drama']",6.618706921836047
8010,Highlander II: The Quickening,1991,213.0,4.5,8.032638,"['Action', 'Fantasy', 'Science Fiction']",4.819526697010836
9292,Hudson Hawk,1991,275.0,5.4,9.782014,"['Action', 'Adventure', 'Comedy']",5.342950478126533
11850,Invasion of the Body Snatchers,1978,231.0,7.1,5.219641,"['Horror', 'Mystery', 'Science Fiction', 'Thriller']",6.340878409168904
951,Kindergarten Cop,1990,643.0,5.8,3.67003,['Comedy'],5.6893940946264525
9319,The Last Boy Scout,1991,502.0,6.5,10.550259,"['Action', 'Thriller']",6.196651749222117
1643,Last Tango in Paris,1972,240.0,7.1,12.74564,"['Drama', 'Romance']",6.357958644962604
3112,The Night of the Hunter,1955,335.0,7.9,7.892337,"['Thriller', 'Crime']",7.041784763606146
1825,Over the Top,1987,331.0,5.7,8.431956,"['Action', 'Drama']",5.551697470437968
10538,Passenger 57,1992,264.0,5.6,18.451321,"['Action', 'Adventure', 'Thriller']",5.465998721662834
3176,Battle Royale,2000,992.0,7.3,12.701098,"['Drama', 'Thriller', 'Adventure']",7.014568973945349
5336,"Salò, or the 120 Days of Sodom",1975,332.0,6.4,7.705479,"['History', 'War', 'Drama', 'Horror']",6.024356621920817
11824,Teen Wolf,1985,292.0,6.0,10.940057,"['Comedy', 'Fantasy', 'Romance']",5.732706765453632
483,Wild at Heart,1990,341.0,7.0,8.528622,"['Comedy', 'Crime', 'Thriller']",6.439487940089903
10166,The Witches,1990,224.0,6.7,8.208991,"['Adventure', 'Fantasy', 'Horror']",6.093706921836047
6069,The Witches of Eastwick,1987,334.0,6.2,13.031671,"['Fantasy', 'Horror', 'Comedy']",5.890654773249073
11676,Nothing to Lose,1997,174.0,6.3,6.287242,"['Action', 'Adventure', 'Comedy']",5.794561251452221
2000,Aguirre: The Wrath of God,1972,210.0,7.5,10.996826,"['Adventure', 'Drama', 'History']",6.524820156716329
995,Stagecoach,1939,216.0,7.6,7.970462,"['Adventure', 'Western']",6.597828345704899
916,Bullitt,1968,273.0,7.0,7.01973,"['Action', 'Crime', 'Drama', 'Thriller']",6.351462951466609
7857,Amarcord,1973,171.0,7.8,5.871166,"['Comedy', 'Drama']",6.56490470690345
79,Hero,2002,647.0,7.3,9.861765,"['Drama', 'Adventure', 'Action', 'History']",6.892544557602282
81,Nausicaä of the Valley of the Wind,1984,808.0,7.7,11.267366,"['Adventure', 'Animation', 'Fantasy']",7.29419778717463
20126,Deep Red,1975,237.0,7.6,8.543908,"['Horror', 'Mystery', 'Thriller']",6.650839944546704
827,Diabolique,1955,198.0,7.9,6.028408,"['Drama', 'Horror', 'Thriller']",6.713361614483357
2742,Naked Lunch,1991,207.0,7.0,7.919299,"['Crime', 'Drama']",6.234832310585945
10028,Honey,2003,313.0,6.0,11.863954,"['Romance', 'Music', 'Family']",5.74457390694512
616,The Last Samurai,2003,1946.0,7.3,19.582325,"['Drama', 'Action', 'War', 'History']",7.143866789166687
587,Big Fish,2003,2064.0,7.6,14.739983,"['Adventure', 'Fantasy', 'Drama']",7.4305681016119784
6964,Something's Gotta Give,2003,422.0,6.3,8.524847,"['Drama', 'Comedy', 'Romance']",6.0099372130327176
1792,Stuck on You,2003,194.0,5.1,6.96675,['Comedy'],5.165489994308027
3635,Girl with a Pearl Earring,2003,384.0,6.4,7.008512,"['Drama', 'Romance']",6.060263709531328
122,The Lord of the Rings: The Return of the King,2003,8226.0,8.1,29.324358,"['Adventure', 'Fantasy', 'Action']",8.045526288812907
11820,Mona Lisa Smile,2003,406.0,6.5,10.527191,"['Drama', 'Romance']",6.145200455803961
11093,House of Sand and Fog,2003,202.0,7.0,9.245145,['Drama'],6.224263696091276
504,Monster,2003,500.0,7.0,7.189024,"['Crime', 'Drama']",6.574520390886427
11007,Cheaper by the Dozen,2003,725.0,6.0,7.364297,['Comedy'],5.863484133316431
2289,Cold Mountain,2003,545.0,6.7,9.645543,['Drama'],6.369763770191549
9620,Paycheck,2003,594.0,5.9,12.571789,"['Action', 'Adventure', 'Mystery', 'Science Fiction', 'Thriller']",5.7609860185478015
10601,Peter Pan,2003,671.0,6.9,8.98628,"['Adventure', 'Fantasy', 'Family']",6.581327867611362
5966,Along Came Polly,2004,795.0,5.8,15.725542,"['Comedy', 'Romance']",5.706998385324652
405,La Strada,1954,196.0,7.5,5.948021,['Drama'],6.486470387598432
9696,Ichi the Killer,2001,228.0,7.0,8.992796,"['Action', 'Comedy', 'Crime']",6.276246025734644
11708,Chitty Chitty Bang Bang,1968,193.0,6.8,13.852147,"['Music', 'Adventure', 'Fantasy', 'Comedy', 'Family']",6.095137274745161
1954,The Butterfly Effect,2004,2119.0,7.3,12.994939,"['Science Fiction', 'Thriller']",7.155718937246618
13476,Win a Date with Tad Hamilton!,2004,163.0,5.5,5.924226,"['Comedy', 'Romance']",5.373632996857715
14292,Miracle,2004,162.0,7.0,8.248999,"['Drama', 'History']",6.127898937841744
1278,The Dreamers,2003,680.0,7.2,6.685981,"['Drama', 'Romance']",6.827599354744098
11023,Thirteen,2003,355.0,6.6,14.379879,"['Crime', 'Drama']",6.178997005796198
1824,50 First Dates,2004,2161.0,6.6,11.134888,"['Comedy', 'Romance']",6.506584859106006
11132,Confessions of a Teenage Drama Queen,2004,228.0,5.1,7.423275,['Comedy'],5.159751180373819
9352,EuroTrip,2004,673.0,6.5,6.275468,['Comedy'],6.258923719069678
615,The Passion of the Christ,2004,888.0,6.9,13.194168,['Drama'],6.647312459909391
338,"Good bye, Lenin!",2003,602.0,7.4,10.605595,"['Comedy', 'Drama', 'Romance']",6.947484852998743
2023,Hidalgo,2004,321.0,6.5,8.140709,"['Western', 'Adventure']",6.082501991652894
9384,Starsky & Hutch,2004,661.0,5.6,10.776138,"['Comedy', 'Crime']",5.530795929336226
797,Persona,1966,353.0,8.0,8.862628,['Drama'],7.140708495097547
10591,The Girl Next Door,2004,844.0,6.3,13.083718,['Comedy'],6.131856033849643
1586,Secret Window,2004,1007.0,6.4,9.524283,"['Thriller', 'Mystery']",6.241631069395924
924,Dawn of the Dead,2004,1039.0,6.8,13.157873,"['Fantasy', 'Horror', 'Action']",6.592479948277766
38,Eternal Sunshine of the Spotless Mind,2004,3758.0,7.9,12.906327,"['Science Fiction', 'Drama', 'Romance']",7.7915731133193065
11081,Taking Lives,2004,356.0,6.0,7.85646,"['Action', 'Crime', 'Mystery', 'Thriller']",5.765859414699694
9541,Jersey Girl,2004,333.0,5.8,5.706507,"['Comedy', 'Romance']",5.619844742363168
5516,The Ladykillers,2004,421.0,6.0,13.106691,"['Comedy', 'Crime', 'Thriller']",5.7920541445525675
11024,Scooby-Doo 2: Monsters Unleashed,2004,519.0,5.4,7.65458,"['Mystery', 'Fantasy', 'Adventure', 'Comedy']",5.363451337238648
553,Dogville,2003,619.0,7.6,9.808595,"['Crime', 'Drama', 'Thriller']",7.116281717567448
1487,Hellboy,2004,2278.0,6.5,13.206854,"['Fantasy', 'Action', 'Science Fiction']",6.417630622635374
13700,Home on the Range,2004,405.0,5.7,8.555544,"['Animation', 'Family']",5.571121164575295
11137,The Prince & Me,2004,286.0,5.9,11.631511,"['Comedy', 'Romance']",5.664985331805026
11358,Walking Tall,2004,387.0,6.0,10.577565,"['Adventure', 'Drama', 'Action', 'Thriller']",5.77912880801653
14442,Ella Enchanted,2004,454.0,5.9,11.316988,"['Family', 'Fantasy', 'Comedy']",5.729289019519612
2122,The Whole Ten Yards,2004,282.0,5.5,7.15606,"['Comedy', 'Thriller', 'Crime']",5.407654882319099
25300,I'm Not Scared,2003,235.0,7.1,4.422618,"['Mystery', 'Drama', 'Thriller', 'Crime']",6.348565716417827
6844,The Ten Commandments,1956,358.0,7.5,11.14704,"['Drama', 'History']",6.8034429690830915
923,Dawn of the Dead,1978,597.0,7.4,19.24201,['Horror'],6.9444959814861855
10843,After Hours,1985,251.0,7.4,6.583161,"['Comedy', 'Thriller', 'Drama']",6.561030311399129
393,Kill Bill: Vol. 2,2004,4061.0,7.7,21.533072,"['Action', 'Crime', 'Thriller']",7.606937564080797
7220,The Punisher,2004,786.0,6.1,18.250919,"['Action', 'Crime', 'Drama']",5.955373634233659
10096,13 Going on 30,2004,1260.0,6.3,12.632595,"['Comedy', 'Fantasy', 'Romance']",6.181115111257071
9509,Man on Fire,2004,1583.0,7.3,9.635691,"['Action', 'Drama', 'Thriller', 'Crime']",7.111350234070591
10625,Mean Girls,2004,2401.0,6.9,11.454835,['Comedy'],6.796596430294824
11025,New York Minute,2004,191.0,5.6,5.659198,['Comedy'],5.438129509928894
7131,Van Helsing,2004,1674.0,6.0,12.643312,"['Horror', 'Adventure', 'Action']",5.934124022892607
652,Troy,2004,2841.0,6.9,15.387275,"['Adventure', 'Drama', 'War']",6.81175723358382
883,Coffee and Cigarettes,2003,216.0,6.9,5.32553,"['Comedy', 'Drama']",6.195700686130431
11864,Enemy Mine,1985,253.0,6.7,9.802889,"['Drama', 'Science Fiction']",6.136279559285815
9461,Enter the Dragon,1973,489.0,7.3,10.687757,"['Action', 'Crime', 'Thriller']",6.793348933721173
667,You Only Live Twice,1967,541.0,6.5,10.359669,"['Action', 'Thriller', 'Adventure']",6.213528470734724
700,Octopussy,1983,534.0,6.2,10.619302,"['Adventure', 'Action', 'Thriller']",5.9798032535807515
36670,Never Say Never Again,1983,348.0,5.8,10.231985,"['Adventure', 'Action', 'Thriller']",5.6251642873721295
5511,Le Samouraï,1967,187.0,7.9,9.091288,"['Crime', 'Drama', 'Thriller']",6.675744835691763
10435,Chaplin,1992,243.0,7.5,8.243107,['Drama'],6.604673593014992
204,The Wages of Fear,1953,176.0,7.9,7.643793,"['Drama', 'Thriller', 'Adventure']",6.63566505352691
9356,Look Who's Talking Too,1990,317.0,5.0,6.42968,"['Romance', 'Comedy']",5.082145614224406
3777,Throne of Blood,1957,181.0,7.7,6.471043,"['Drama', 'History']",6.548045331334434
11474,The Warriors,1979,451.0,7.4,11.457298,"['Action', 'Adventure', 'Crime', 'Drama', 'Thriller']",6.835652140728382
10133,Cypher,2002,196.0,6.7,7.348974,"['Thriller', 'Science Fiction', 'Mystery']",6.046020949396185
11069,Tremors 2: Aftershocks,1996,209.0,5.9,9.877868,"['Horror', 'Action', 'Comedy', 'Science Fiction']",5.615944330582769
336,"Duck, You Sucker",1971,176.0,7.7,9.611094,['Western'],6.530903148765005
11030,Zelig,1983,209.0,7.4,5.94179,['Comedy'],6.465537826517728
5902,A Bridge Too Far,1977,210.0,7.0,7.719173,"['Drama', 'History', 'War']",6.241036372932545
10775,Infernal Affairs,2002,490.0,7.7,10.363082,"['Drama', 'Action', 'Thriller', 'Crime', 'Mystery']",7.095666858438526
4552,A Tale of Two Sisters,2003,234.0,7.0,6.247028,"['Drama', 'Horror', 'Mystery']",6.287267659860513
113,"Spring, Summer, Fall, Winter... and Spring",2003,240.0,7.6,8.157887,['Drama'],6.657958644962604
203,Mean Streets,1973,359.0,7.2,8.212399,"['Drama', 'Crime']",6.597270631955764
439,La Dolce Vita,1960,305.0,7.9,11.063822,"['Comedy', 'Drama']",6.986416038677509
11548,Batteries not Included,1987,222.0,6.3,11.492174,"['Comedy', 'Family', 'Fantasy', 'Science Fiction']",5.858071879541994
19185,Night of the Living Dead,1990,198.0,6.7,10.644165,['Horror'],6.049674463645369
15371,Lupin the Third: The Castle of Cagliostro,1979,170.0,7.5,7.932795,"['Adventure', 'Animation', 'Comedy']",6.406616539348612
11044,Arizona Dream,1993,170.0,7.2,5.465995,"['Fantasy', 'Comedy', 'Drama', 'Romance']",6.252071084803157
10734,Escape from Alcatraz,1979,581.0,7.3,11.837667,"['Crime', 'Drama']",6.856252979736897
809,Shrek 2,2004,3082.0,6.7,16.22986,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",6.62818737137108
435,The Day After Tomorrow,2004,2462.0,6.2,15.049695,"['Action', 'Adventure', 'Science Fiction', 'Thriller']",6.141717565974463
4599,Raising Helen,2004,195.0,5.9,12.448933,"['Drama', 'Comedy', 'Romance']",5.604742135169133
673,Harry Potter and the Prisoner of Azkaban,2004,6037.0,7.7,28.460276,"['Adventure', 'Fantasy', 'Family']",7.636611821524132
16617,Mindhunters,2004,339.0,6.3,7.600017,"['Mystery', 'Thriller', 'Crime']",5.9616902965632095
246,Zatoichi,2003,236.0,7.3,6.428263,"['Adventure', 'Drama', 'Action']",6.469655196931923
2789,The Chronicles of Riddick,2004,1593.0,6.3,5.060352,"['Action', 'Science Fiction']",6.203698492860833
8920,Garfield,2004,851.0,5.2,10.003679,"['Animation', 'Comedy', 'Family']",5.207105299688468
9890,The Stepford Wives,2004,339.0,5.4,10.81552,"['Action', 'Comedy', 'Science Fiction']",5.3502674508718275
8193,Napoleon Dynamite,2004,567.0,6.7,10.287419,['Comedy'],6.379757163665807
11546,Police Academy: Mission to Moscow,1994,178.0,4.1,6.168241,"['Comedy', 'Crime']",4.641962893446869
9372,Super Size Me,2004,520.0,6.6,5.266103,"['Documentary', 'Comedy', 'Drama']",6.281152144095649
662,La Jetée,1962,165.0,7.9,7.282665,"['Romance', 'Science Fiction']",6.592872178415513
9542,The Hitcher,1986,192.0,6.9,5.648114,"['Action', 'Horror', 'Thriller']",6.147680278366596
136,Freaks,1932,228.0,7.7,9.074348,"['Drama', 'Horror']",6.687586231920211
10204,Around the World in 80 Days,2004,687.0,5.7,7.825072,"['Action', 'Adventure', 'Comedy']",5.6140300566529415
9472,DodgeBall: A True Underdog Story,2004,1009.0,6.2,11.967379,['Comedy'],6.069275840876854
594,The Terminal,2004,1974.0,7.1,14.092373,"['Comedy', 'Drama']",6.960910711333196
12153,White Chicks,2004,704.0,6.3,7.723341,['Comedy'],6.104610483778983
